id,block,trial,rt,n_incorrect,mu_c,mu_a,sd_c,sd_a,threshold,c,a,n_learning,vignette,units,interval,valence,manipulation_check_c,manipulation_check_a
jom8t221h5k7m91r0512bg68a4sdosvx,2,15,2256,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.698970840480275,0.75557461406518
jom8t221h5k7m91r0512bg68a4sdosvx,2,16,1611,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.698970840480275,0.75557461406518
jom8t221h5k7m91r0512bg68a4sdosvx,2,17,1701,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.698970840480275,0.75557461406518
jom8t221h5k7m91r0512bg68a4sdosvx,2,18,2316,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.698970840480275,0.75557461406518
jom8t221h5k7m91r0512bg68a4sdosvx,2,19,2704,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.698970840480275,0.75557461406518
jom8t221h5k7m91r0512bg68a4sdosvx,2,20,2192,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.698970840480275,0.75557461406518
jom8t221h5k7m91r0512bg68a4sdosvx,3,21,3994,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.798456260720412,0.632075471698113
jom8t221h5k7m91r0512bg68a4sdosvx,3,22,1865,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.798456260720412,0.632075471698113
jom8t221h5k7m91r0512bg68a4sdosvx,3,23,2395,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.798456260720412,0.632075471698113
jom8t221h5k7m91r0512bg68a4sdosvx,3,24,1853,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.798456260720412,0.632075471698113
jom8t221h5k7m91r0512bg68a4sdosvx,3,25,1728,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.798456260720412,0.632075471698113
jom8t221h5k7m91r0512bg68a4sdosvx,3,26,2208,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.798456260720412,0.632075471698113
jom8t221h5k7m91r0512bg68a4sdosvx,3,27,10713,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.798456260720412,0.632075471698113
jom8t221h5k7m91r0512bg68a4sdosvx,3,28,2018,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.798456260720412,0.632075471698113
jom8t221h5k7m91r0512bg68a4sdosvx,3,29,2465,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.798456260720412,0.632075471698113
jom8t221h5k7m91r0512bg68a4sdosvx,3,30,2368,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.798456260720412,0.632075471698113
jom8t221h5k7m91r0512bg68a4sdosvx,4,31,3616,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.77958833619211,0.693825042881647
jom8t221h5k7m91r0512bg68a4sdosvx,4,32,3492,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.77958833619211,0.693825042881647
jom8t221h5k7m91r0512bg68a4sdosvx,4,33,1758,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.77958833619211,0.693825042881647
jom8t221h5k7m91r0512bg68a4sdosvx,4,34,2268,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.77958833619211,0.693825042881647
jom8t221h5k7m91r0512bg68a4sdosvx,4,35,3038,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.77958833619211,0.693825042881647
jom8t221h5k7m91r0512bg68a4sdosvx,4,36,1753,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.77958833619211,0.693825042881647
jom8t221h5k7m91r0512bg68a4sdosvx,4,37,14669,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.77958833619211,0.693825042881647
jom8t221h5k7m91r0512bg68a4sdosvx,4,38,2808,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.77958833619211,0.693825042881647
jom8t221h5k7m91r0512bg68a4sdosvx,4,39,2867,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.77958833619211,0.693825042881647
jom8t221h5k7m91r0512bg68a4sdosvx,4,40,2881,0,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.77958833619211,0.693825042881647
jot8gc42mavxf5ejr0jouz43k7t9cwrx,1,1,40565,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.695540308747856,0.669811320754717
jot8gc42mavxf5ejr0jouz43k7t9cwrx,1,2,2033,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.695540308747856,0.669811320754717
jot8gc42mavxf5ejr0jouz43k7t9cwrx,1,3,1841,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.695540308747856,0.669811320754717
jot8gc42mavxf5ejr0jouz43k7t9cwrx,1,4,1537,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.695540308747856,0.669811320754717
jot8gc42mavxf5ejr0jouz43k7t9cwrx,1,5,5287,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.695540308747856,0.669811320754717
jot8gc42mavxf5ejr0jouz43k7t9cwrx,1,6,1376,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.695540308747856,0.669811320754717
jot8gc42mavxf5ejr0jouz43k7t9cwrx,1,7,1474,1,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.695540308747856,0.669811320754717
jot8gc42mavxf5ejr0jouz43k7t9cwrx,1,8,1858,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.695540308747856,0.669811320754717
jot8gc42mavxf5ejr0jouz43k7t9cwrx,1,9,4077,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.695540308747856,0.669811320754717
jot8gc42mavxf5ejr0jouz43k7t9cwrx,1,10,2452,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.695540308747856,0.669811320754717
jot8gc42mavxf5ejr0jouz43k7t9cwrx,2,11,2747,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.776157804459691,0.772727272727273
jot8gc42mavxf5ejr0jouz43k7t9cwrx,2,12,3051,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.776157804459691,0.772727272727273
jot8gc42mavxf5ejr0jouz43k7t9cwrx,2,13,21211,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.776157804459691,0.772727272727273
jot8gc42mavxf5ejr0jouz43k7t9cwrx,2,14,2236,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.776157804459691,0.772727272727273
jot8gc42mavxf5ejr0jouz43k7t9cwrx,2,15,2067,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.776157804459691,0.772727272727273
jot8gc42mavxf5ejr0jouz43k7t9cwrx,2,16,4270,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.776157804459691,0.772727272727273
jot8gc42mavxf5ejr0jouz43k7t9cwrx,2,17,1521,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.776157804459691,0.772727272727273
jot8gc42mavxf5ejr0jouz43k7t9cwrx,2,18,2417,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.776157804459691,0.772727272727273
jot8gc42mavxf5ejr0jouz43k7t9cwrx,2,19,1499,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.776157804459691,0.772727272727273
jot8gc42mavxf5ejr0jouz43k7t9cwrx,2,20,1905,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.776157804459691,0.772727272727273
jot8gc42mavxf5ejr0jouz43k7t9cwrx,3,21,2826,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.752144082332762,0.743567753001715
jot8gc42mavxf5ejr0jouz43k7t9cwrx,3,22,2091,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.752144082332762,0.743567753001715
jot8gc42mavxf5ejr0jouz43k7t9cwrx,3,23,1633,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.752144082332762,0.743567753001715
jot8gc42mavxf5ejr0jouz43k7t9cwrx,3,24,1522,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.752144082332762,0.743567753001715
jot8gc42mavxf5ejr0jouz43k7t9cwrx,3,25,4245,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.752144082332762,0.743567753001715
jot8gc42mavxf5ejr0jouz43k7t9cwrx,3,26,2517,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.752144082332762,0.743567753001715
jot8gc42mavxf5ejr0jouz43k7t9cwrx,3,27,1649,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.752144082332762,0.743567753001715
jot8gc42mavxf5ejr0jouz43k7t9cwrx,3,28,1690,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.752144082332762,0.743567753001715
jot8gc42mavxf5ejr0jouz43k7t9cwrx,3,29,1727,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.752144082332762,0.743567753001715
jot8gc42mavxf5ejr0jouz43k7t9cwrx,3,30,2251,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.752144082332762,0.743567753001715
jot8gc42mavxf5ejr0jouz43k7t9cwrx,4,31,1977,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.625214408233276,0.623499142367067
jot8gc42mavxf5ejr0jouz43k7t9cwrx,4,32,1962,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.625214408233276,0.623499142367067
jot8gc42mavxf5ejr0jouz43k7t9cwrx,4,33,3460,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.625214408233276,0.623499142367067
jot8gc42mavxf5ejr0jouz43k7t9cwrx,4,34,1457,1,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.625214408233276,0.623499142367067
jot8gc42mavxf5ejr0jouz43k7t9cwrx,4,35,2379,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.625214408233276,0.623499142367067
jot8gc42mavxf5ejr0jouz43k7t9cwrx,4,36,2508,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.625214408233276,0.623499142367067
jot8gc42mavxf5ejr0jouz43k7t9cwrx,4,37,4552,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.625214408233276,0.623499142367067
jot8gc42mavxf5ejr0jouz43k7t9cwrx,4,38,1539,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.625214408233276,0.623499142367067
jot8gc42mavxf5ejr0jouz43k7t9cwrx,4,39,1762,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.625214408233276,0.623499142367067
jot8gc42mavxf5ejr0jouz43k7t9cwrx,4,40,1513,0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.625214408233276,0.623499142367067
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,1,1,8445,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.285265562535694,0.585665334094803
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,1,2,4337,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.285265562535694,0.585665334094803
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,1,3,8686,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.285265562535694,0.585665334094803
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,1,4,2920,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.285265562535694,0.585665334094803
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,1,5,3063,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.285265562535694,0.585665334094803
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,1,6,2535,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.285265562535694,0.585665334094803
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,1,7,2759,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.285265562535694,0.585665334094803
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,1,8,12160,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.285265562535694,0.585665334094803
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,1,9,3844,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.285265562535694,0.585665334094803
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,1,10,2850,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.285265562535694,0.585665334094803
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,2,11,3963,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.356082238720731,0.54797258709309
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,2,12,3201,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.356082238720731,0.54797258709309
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,2,13,2254,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.356082238720731,0.54797258709309
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,2,14,7280,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.356082238720731,0.54797258709309
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,2,15,1902,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.356082238720731,0.54797258709309
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,2,16,4645,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.356082238720731,0.54797258709309
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,2,17,3111,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.356082238720731,0.54797258709309
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,2,18,2915,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.356082238720731,0.54797258709309
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,2,19,2787,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.356082238720731,0.54797258709309
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,2,20,6258,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.356082238720731,0.54797258709309
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,3,21,2691,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.480582524271845,0.439463163906339
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,3,22,1968,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.480582524271845,0.439463163906339
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,3,23,2384,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.480582524271845,0.439463163906339
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,3,24,2027,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.480582524271845,0.439463163906339
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,3,25,2215,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.480582524271845,0.439463163906339
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,3,26,2480,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.480582524271845,0.439463163906339
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,3,27,4081,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.480582524271845,0.439463163906339
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,3,28,3100,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.480582524271845,0.439463163906339
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,3,29,2356,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.480582524271845,0.439463163906339
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,3,30,3873,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.480582524271845,0.439463163906339
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,4,31,3610,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.472587093089663,0.648486579097658
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,4,32,1994,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.472587093089663,0.648486579097658
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,4,33,2445,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.472587093089663,0.648486579097658
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,4,34,3083,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.472587093089663,0.648486579097658
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,4,35,3299,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.472587093089663,0.648486579097658
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,4,36,2853,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.472587093089663,0.648486579097658
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,4,37,2113,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.472587093089663,0.648486579097658
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,4,38,3046,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.472587093089663,0.648486579097658
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,4,39,3713,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.472587093089663,0.648486579097658
jpyjpzkcg3cwbhffcjzaya8zqegufh9v,4,40,2342,0,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.472587093089663,0.648486579097658
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,1,1,25024,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.137601025711473,0.626989033129565
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,1,2,5540,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.137601025711473,0.626989033129565
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,1,3,4920,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.137601025711473,0.626989033129565
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,1,4,2143,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.137601025711473,0.626989033129565
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,1,5,5352,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.137601025711473,0.626989033129565
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,1,6,1839,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.137601025711473,0.626989033129565
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,1,7,13279,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.137601025711473,0.626989033129565
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,1,8,2839,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.137601025711473,0.626989033129565
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,1,9,1808,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.137601025711473,0.626989033129565
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,1,10,1727,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.137601025711473,0.626989033129565
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,2,11,9319,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.202074318291091,0.763262128809213
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,2,12,4489,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.202074318291091,0.763262128809213
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,2,13,5286,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.202074318291091,0.763262128809213
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,2,14,2478,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.202074318291091,0.763262128809213
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,2,15,5568,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.202074318291091,0.763262128809213
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,2,16,4099,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.202074318291091,0.763262128809213
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,2,17,11264,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.202074318291091,0.763262128809213
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,2,18,3495,1,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.202074318291091,0.763262128809213
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,2,19,2912,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.202074318291091,0.763262128809213
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,2,20,2016,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.202074318291091,0.763262128809213
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,3,21,15072,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.241614579755936,0.8614602651281
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,3,22,5151,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.241614579755936,0.8614602651281
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,3,23,2888,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.241614579755936,0.8614602651281
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,3,24,2768,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.241614579755936,0.8614602651281
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,3,25,8719,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.241614579755936,0.8614602651281
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,3,26,5200,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.241614579755936,0.8614602651281
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,3,27,1584,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.241614579755936,0.8614602651281
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,3,28,2279,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.241614579755936,0.8614602651281
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,3,29,4679,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.241614579755936,0.8614602651281
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,3,30,2335,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.241614579755936,0.8614602651281
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,4,31,2399,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.0936419625890057,0.199143714082927
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,4,32,1256,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.0936419625890057,0.199143714082927
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,4,33,2247,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.0936419625890057,0.199143714082927
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,4,34,3895,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.0936419625890057,0.199143714082927
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,4,35,2632,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.0936419625890057,0.199143714082927
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,4,36,2672,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.0936419625890057,0.199143714082927
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,4,37,2943,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.0936419625890057,0.199143714082927
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,4,38,4272,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.0936419625890057,0.199143714082927
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,4,39,3183,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.0936419625890057,0.199143714082927
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,4,40,3352,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.0936419625890057,0.199143714082927
jwh6ynkwosg69kv03sog4et9fqkun0z1,1,1,3681,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.916809605488851,0.637221269296741
jwh6ynkwosg69kv03sog4et9fqkun0z1,1,2,3081,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.916809605488851,0.637221269296741
jwh6ynkwosg69kv03sog4et9fqkun0z1,1,3,2811,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.916809605488851,0.637221269296741
jwh6ynkwosg69kv03sog4et9fqkun0z1,1,4,2801,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.916809605488851,0.637221269296741
jwh6ynkwosg69kv03sog4et9fqkun0z1,1,5,2672,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.916809605488851,0.637221269296741
jwh6ynkwosg69kv03sog4et9fqkun0z1,1,6,2061,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.916809605488851,0.637221269296741
jwh6ynkwosg69kv03sog4et9fqkun0z1,1,7,1662,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.916809605488851,0.637221269296741
jwh6ynkwosg69kv03sog4et9fqkun0z1,1,8,2311,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.916809605488851,0.637221269296741
jwh6ynkwosg69kv03sog4et9fqkun0z1,1,9,2631,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.916809605488851,0.637221269296741
jwh6ynkwosg69kv03sog4et9fqkun0z1,1,10,2322,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.916809605488851,0.637221269296741
jwh6ynkwosg69kv03sog4et9fqkun0z1,2,11,4011,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.834476843910806,0.498284734133791
jwh6ynkwosg69kv03sog4et9fqkun0z1,2,12,2281,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.834476843910806,0.498284734133791
jwh6ynkwosg69kv03sog4et9fqkun0z1,2,13,2781,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.834476843910806,0.498284734133791
jwh6ynkwosg69kv03sog4et9fqkun0z1,2,14,2311,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.834476843910806,0.498284734133791
jwh6ynkwosg69kv03sog4et9fqkun0z1,2,15,2612,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.834476843910806,0.498284734133791
jwh6ynkwosg69kv03sog4et9fqkun0z1,2,16,3182,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.834476843910806,0.498284734133791
jwh6ynkwosg69kv03sog4et9fqkun0z1,2,17,2101,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.834476843910806,0.498284734133791
jwh6ynkwosg69kv03sog4et9fqkun0z1,2,18,1911,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.834476843910806,0.498284734133791
jwh6ynkwosg69kv03sog4et9fqkun0z1,2,19,3462,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.834476843910806,0.498284734133791
jwh6ynkwosg69kv03sog4et9fqkun0z1,2,20,1802,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.834476843910806,0.498284734133791
jwh6ynkwosg69kv03sog4et9fqkun0z1,3,21,4202,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.858490566037736,0.752144082332762
jwh6ynkwosg69kv03sog4et9fqkun0z1,3,22,1891,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.858490566037736,0.752144082332762
jwh6ynkwosg69kv03sog4et9fqkun0z1,3,23,1601,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.858490566037736,0.752144082332762
jwh6ynkwosg69kv03sog4et9fqkun0z1,3,24,2041,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.858490566037736,0.752144082332762
jwh6ynkwosg69kv03sog4et9fqkun0z1,3,25,1731,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.858490566037736,0.752144082332762
