id,block,trial,measure,n_incorrect,mu_c,mu_a,sd_c,sd_a,threshold,c,a,n_learning,study_id,session_id,vignette,units,interval,valence,manipulation_check_c,manipulation_check_a
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,1,10,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.967409948542024,0.52229845626072
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,2,11,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,2,12,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,2,13,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,2,14,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,2,15,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,2,16,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,2,17,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,2,18,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,2,19,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,2,20,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,3,21,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,3,22,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,3,23,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,3,24,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,3,25,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,3,26,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,3,27,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,3,28,learning,1,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,3,29,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,3,30,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,1,1
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,4,31,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.663807890222985,0.682675814751287
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,4,32,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.663807890222985,0.682675814751287
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,4,33,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.663807890222985,0.682675814751287
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,4,34,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.663807890222985,0.682675814751287
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,4,35,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.663807890222985,0.682675814751287
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,4,36,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.663807890222985,0.682675814751287
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,4,37,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.663807890222985,0.682675814751287
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,4,38,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.663807890222985,0.682675814751287
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,4,39,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.663807890222985,0.682675814751287
0vr9j7wgk6mt7e9ry5zuf673v2eat8vk,4,40,learning,0,75,75,50,50,99,100,100,10,6658d1dffcfccc0b76bb6da4,6659fdf3abbf76460c83d93d,sales,ream,day,positive,0.663807890222985,0.682675814751287
1cq4rgqgh7aku2rkdbhamvq3vtkpkspm,1,1,learning,1,75,75,1,50,199,100,100,10,6658d1dffcfccc0b76bb6da4,665a10532c09453f80c77746,sales,ream,day,positive,0.701583940823328,0.427556818181818
1cq4rgqgh7aku2rkdbhamvq3vtkpkspm,1,2,learning,0,75,75,1,50,199,100,100,10,6658d1dffcfccc0b76bb6da4,665a10532c09453f80c77746,sales,ream,day,positive,0.701583940823328,0.427556818181818
1cq4rgqgh7aku2rkdbhamvq3vtkpkspm,1,3,learning,0,75,75,1,50,199,100,100,10,6658d1dffcfccc0b76bb6da4,665a10532c09453f80c77746,sales,ream,day,positive,0.701583940823328,0.427556818181818
